user_id,loan_amount_inr,existing_debt,annual_income,credit_score
USR_00826,106000,22849,120000,679
USR_00827,13000,3218,203000,686
USR_00828,14000,6008,104000,654
USR_00829,16000,4880,101000,595
USR_00830,5000,290,513000,735
USR_00831,8000,633,204000,550
USR_00832,8000,4996,103000,581
USR_00833,10000,336,133000,595
USR_00834,21000,2763,606000,667
USR_00835,27000,15421,134000,648
USR_00836,103000,27150,93000,519
USR_00837,8000,4657,94000,812
USR_00838,58000,20100,104000,703
USR_00839,17000,2714,101000,615
USR_00840,20000,4874,58000,680
USR_00841,43000,2236,66000,681
USR_00842,7000,2165,83000,626
USR_00843,32000,10299,261000,677
USR_00844,26000,12447,119000,678
USR_00845,36000,16158,137000,726
USR_00846,29000,9441,449000,654
USR_00847,256000,38713,458000,672
USR_00848,11000,1441,129000,635
USR_00849,12000,10006,98000,619
USR_00850,11000,1996,81000,596
USR_00851,12000,1188,283000,593
USR_00852,11000,5007,138000,617
USR_00853,72000,3839,119000,633
USR_00854,91000,51359,84000,720
USR_00855,12000,3831,87000,623
USR_00856,9000,2729,210000,626
USR_00857,35000,220,56000,629
USR_00858,12000,305,360000,646
USR_00859,41000,11720,106000,768
USR_00860,26000,6568,144000,623
USR_00861,4000,1461,55000,689
USR_00862,103000,46700,161000,674
USR_00863,132000,85319,125000,654
USR_00864,11000,1674,156000,582
USR_00865,14000,796,528000,686
USR_00866,29000,5129,187000,515
USR_00867,30000,2647,86000,578
USR_00868,42000,13009,92000,612
USR_00869,164000,26699,262000,634
USR_00870,18000,7090,459000,655
USR_00871,9000,1557,203000,747
USR_00872,5000,2716,282000,694
USR_00873,10000,675,265000,661
USR_00874,21000,9386,506000,626
USR_00875,132000,48060,34000,627
USR_00876,13000,6460,277000,570
USR_00877,27000,3619,357000,502
USR_00878,21000,6911,55000,560
USR_00879,72000,38291,80000,731
USR_00880,275000,8217,82000,600
USR_00881,12000,1757,90000,613
USR_00882,13000,1445,110000,721
USR_00883,62000,12087,197000,465
USR_00884,43000,15227,325000,608
USR_00885,139000,60626,386000,573
USR_00886,39000,880,83000,670
USR_00887,15000,3791,82000,688
USR_00888,39000,1121,466000,690
USR_00889,66000,44215,273000,755
USR_00890,50000,33322,173000,688
USR_00891,36000,6813,237000,667
USR_00892,64000,3364,158000,820
USR_00893,70000,12040,247000,501
USR_00894,87000,3899,124000,804
USR_00895,42000,11791,201000,771
USR_00896,18000,4616,48000,639
USR_00897,25000,10342,93000,600
USR_00898,73000,9000,94000,603
USR_00899,9000,1214,120000,629
USR_00900,31000,4271,77000,733
USR_00901,14000,1768,106000,477
USR_00902,22000,6341,48000,790
USR_00903,79000,29759,252000,649
USR_00904,26000,9223,152000,732
USR_00905,23000,10814,41000,563
USR_00906,5000,1598,83000,700
USR_00907,46000,8966,213000,677
USR_00908,42000,25032,105000,689
USR_00909,191000,67311,93000,601
USR_00910,16000,629,153000,623
USR_00911,27000,13248,214000,563
USR_00912,28000,1461,51000,703
USR_00913,106000,11919,252000,743
USR_00914,20000,8734,85000,669
USR_00915,29000,6136,160000,462
USR_00916,40000,3897,158000,744
USR_00917,26000,3986,106000,658
USR_00918,14000,6467,71000,464
USR_00919,26000,3233,129000,530
USR_00920,64000,10148,597000,576
USR_00921,7000,5097,54000,649
USR_00922,25000,5486,630000,578
USR_00923,10000,1182,132000,587
USR_00924,72000,49221,167000,713
USR_00925,4000,1406,68000,733
USR_00926,12000,6239,87000,716
USR_00927,32000,7062,108000,535
USR_00928,105000,34511,70000,716
USR_00929,20000,12133,137000,616
USR_00930,12000,5659,117000,787
USR_00931,144000,52008,715000,668
USR_00932,5000,781,64000,735
USR_00933,2000,497,176000,688
USR_00934,34000,12922,198000,680
USR_00935,13000,1969,69000,624
USR_00936,7000,1098,281000,734
USR_00937,44000,19327,118000,715
USR_00938,28000,12188,22000,626
USR_00939,12000,2782,275000,619
USR_00940,6000,700,66000,600
USR_00941,52000,27865,70000,707
USR_00942,42000,14310,282000,666
USR_00943,19000,2195,123000,670
USR_00944,139000,99376,339000,624
USR_00945,7000,2872,428000,752
USR_00946,4000,469,97000,545
USR_00947,11000,1518,307000,704
USR_00948,21000,2957,88000,718
USR_00949,28000,9001,971000,627
USR_00950,17000,2221,93000,548
USR_00951,31000,10422,369000,676
USR_00952,6000,2107,319000,733
USR_00953,93000,8849,209000,774
USR_00954,20000,4047,95000,695
USR_00955,67000,11707,144000,607
USR_00956,31000,7020,29000,698
USR_00957,34000,3390,194000,685
USR_00958,38000,5721,215000,672
USR_00959,34000,3620,181000,588
USR_00960,41000,11139,15000,691
USR_00961,83000,17256,59000,682
USR_00962,26000,14443,89000,819
USR_00963,44000,23668,205000,656
USR_00964,20000,5445,205000,768
USR_00965,92000,39072,142000,747
USR_00966,11000,3513,270000,653
USR_00967,133000,13346,71000,736
USR_00968,21000,3570,265000,595
USR_00969,5000,1113,237000,636
USR_00970,25000,7253,220000,612
USR_00971,11000,2625,140000,638
USR_00972,51000,19346,704000,509
USR_00973,11000,1339,241000,775
USR_00974,14000,8328,75000,628
USR_00975,3000,993,198000,705
USR_00976,14000,5676,297000,667
USR_00977,1000,42,101000,630
USR_00978,4000,1270,389000,560
USR_00979,47000,28310,220000,586
USR_00980,48000,6050,24000,633
USR_00981,33000,9952,206000,616
USR_00982,8000,2161,117000,581
USR_00983,21000,4826,250000,601
USR_00984,21000,5122,346000,682
USR_00985,6000,374,190000,711
USR_00986,99000,36877,616000,568
USR_00987,52000,7069,141000,588
USR_00988,17000,6221,268000,665
USR_00989,22000,9969,309000,638
USR_00990,27000,3672,150000,624
USR_00991,2000,562,303000,714
USR_00992,17000,11950,101000,662
USR_00993,11000,3347,116000,536
USR_00994,8000,1893,56000,594
USR_00995,16000,2664,197000,533
USR_00996,132000,34252,211000,637
USR_00997,41000,2497,418000,557
USR_00998,12000,3613,306000,526
USR_00999,39000,10059,129000,506
USR_01000,89000,10951,63000,788
USR_01001,55000,3731,230000,554
USR_01002,23000,3507,395000,627
USR_01003,11000,1141,297000,654
USR_01004,44000,14919,387000,658
USR_01005,32000,966,137000,693
USR_01006,53000,2633,112000,646
USR_01007,41000,18655,90000,618
USR_01008,62000,10084,155000,665
USR_01009,12000,4767,152000,664
USR_01010,82000,6040,192000,653
USR_01011,26000,13807,146000,694
USR_01012,175000,53238,146000,606
USR_01013,11000,3306,87000,635
USR_01014,124000,29148,345000,557
USR_01015,26000,2519,173000,632
USR_01016,11000,2069,141000,605
USR_01017,13000,5036,89000,723
USR_01018,15000,2183,56000,547
USR_01019,33000,1202,463000,616
USR_01020,37000,8525,253000,613
USR_01021,12000,1838,44000,696
USR_01022,21000,7247,299000,560
USR_01023,187000,59149,340000,650
USR_01024,123000,10633,179000,655
USR_01025,34000,12378,584000,714
USR_01026,22000,7858,193000,590
USR_01027,24000,10420,52000,558
USR_01028,40000,16101,217000,683
USR_01029,7000,2717,197000,552
USR_01030,17000,8519,100000,613
USR_01031,4000,2252,257000,633
USR_01032,32000,9275,42000,693
USR_01033,42000,14034,359000,542
USR_01034,13000,1815,80000,629
USR_01035,106000,7080,74000,651
USR_01036,6000,2081,148000,589
USR_01037,5000,1694,230000,624
USR_01038,27000,8300,185000,712
USR_01039,62000,30819,89000,614
USR_01040,118000,3688,108000,624
USR_01041,13000,4991,65000,711
USR_01042,64000,5493,135000,634
USR_01043,21000,7696,384000,743
USR_01044,18000,626,162000,535
USR_01045,53000,16781,323000,630
USR_01046,42000,31315,521000,704
USR_01047,4000,749,101000,599
USR_01048,96000,13226,140000,633
USR_01049,87000,39329,924000,738
USR_01050,11000,4097,516000,595
USR_01051,32000,4898,42000,683
USR_01052,36000,10340,221000,702
USR_01053,28000,8068,162000,655
USR_01054,12000,4614,315000,652
USR_01055,11000,5118,89000,578
USR_01056,21000,7321,83000,701
USR_01057,71000,23337,94000,562
USR_01058,37000,6919,102000,677
USR_01059,15000,9390,312000,613
USR_01060,47000,12379,63000,622
USR_01061,1000,340,98000,635
USR_01062,69000,32568,38000,684
USR_01063,3000,629,364000,759
USR_01064,15000,5200,449000,657
USR_01065,7000,2278,125000,599
USR_01066,6000,3923,128000,549
USR_01067,70000,7026,233000,731
USR_01068,13000,647,529000,662
USR_01069,31000,7987,225000,633
USR_01070,21000,5721,93000,654
USR_01071,35000,571,44000,703
USR_01072,23000,7027,66000,621
USR_01073,6000,3020,172000,603
USR_01074,59000,8808,96000,558
USR_01075,13000,3840,190000,574
USR_01076,4000,520,104000,625
USR_01077,14000,2930,69000,725
USR_01078,98000,7288,63000,614
USR_01079,51000,11537,568000,668
USR_01080,15000,3667,331000,728
USR_01081,15000,2096,649000,676
USR_01082,15000,529,250000,788
USR_01083,175000,19673,115000,654
USR_01084,32000,15464,469000,639
USR_01085,33000,4173,158000,623
USR_01086,61000,14005,194000,789
USR_01087,27000,3224,157000,735
USR_01088,16000,1407,15000,547
USR_01089,18000,2334,587000,797
USR_01090,20000,5896,241000,684
USR_01091,21000,3525,211000,659
USR_01092,45000,19728,154000,686
USR_01093,23000,2198,185000,582
USR_01094,45000,14903,100000,663
USR_01095,20000,7733,266000,628
USR_01096,23000,7682,57000,624
USR_01097,2000,381,188000,717
USR_01098,55000,7888,255000,631
USR_01099,31000,11663,138000,656
USR_01100,59000,10378,218000,672
USR_01101,1000,189,73000,716
USR_01102,177000,30983,75000,738
USR_01103,19000,8562,196000,651
USR_01104,66000,26137,280000,623
USR_01105,7000,349,36000,783
USR_01106,40000,14979,247000,469
USR_01107,7000,265,105000,710
USR_01108,11000,2647,139000,639
USR_01109,149000,58333,55000,689
USR_01110,18000,3792,82000,652
USR_01111,27000,436,352000,739
USR_01112,52000,26522,167000,679
USR_01113,36000,16319,119000,550
USR_01114,25000,6477,148000,547
USR_01115,31000,8869,240000,634
USR_01116,243000,99862,231000,692
USR_01117,20000,1644,153000,741
USR_01118,26000,2799,390000,603
USR_01119,62000,11832,353000,495
USR_01120,66000,53125,226000,680
USR_01121,72000,20898,170000,652
USR_01122,41000,15110,275000,660
USR_01123,7000,2543,209000,572
USR_01124,112000,34309,380000,733
USR_01125,6000,200,334000,592
USR_01126,29000,1484,72000,671
USR_01127,10000,3962,68000,669
USR_01128,20000,8192,92000,688
USR_01129,30000,7155,355000,597
USR_01130,30000,6796,46000,585
USR_01131,33000,1421,223000,709
USR_01132,110000,12131,217000,688
USR_01133,34000,12262,412000,673
USR_01134,17000,3472,188000,728
USR_01135,57000,22690,55000,673
USR_01136,72000,22714,75000,624
USR_01137,6000,1589,63000,686
USR_01138,40000,3617,105000,681
USR_01139,44000,9423,140000,683
USR_01140,16000,3501,64000,588
USR_01141,87000,20841,527000,581
USR_01142,18000,2900,56000,711
USR_01143,24000,7429,477000,639
USR_01144,18000,10492,420000,513
USR_01145,22000,3508,333000,554
USR_01146,7000,5008,93000,557
USR_01147,5000,1947,214000,724
USR_01148,108000,13064,58000,646
USR_01149,9000,976,337000,652
USR_01150,8000,4520,153000,625
USR_01151,2000,92,117000,575
USR_01152,11000,2097,61000,703
USR_01153,5000,977,22000,695
USR_01154,113000,27986,70000,600
USR_01155,60000,23490,396000,748
USR_01156,11000,1347,117000,702
USR_01157,209000,39159,142000,590
USR_01158,58000,18043,274000,629
USR_01159,15000,4659,690000,624
USR_01160,1000,489,469000,671
USR_01161,217000,13960,74000,549
USR_01162,5000,1906,34000,600
USR_01163,4000,833,1074000,705
USR_01164,61000,19865,999000,538
USR_01165,252000,34643,189000,636
USR_01166,87000,35725,58000,564
USR_01167,38000,4453,351000,713
USR_01168,39000,14632,149000,674
USR_01169,51000,18281,148000,547
USR_01170,47000,8281,332000,577
USR_01171,29000,19255,212000,650
USR_01172,24000,8833,63000,488
USR_01173,20000,2531,125000,572
USR_01174,10000,2788,276000,592
USR_01175,16000,2095,244000,739
USR_01176,4000,1373,200000,609
USR_01177,19000,7821,343000,696
USR_01178,8000,947,121000,616
USR_01179,7000,282,187000,702
USR_01180,26000,577,10000,541
USR_01181,88000,47874,113000,599
USR_01182,55000,15969,299000,642
USR_01183,4000,1111,119000,662
USR_01184,8000,1587,112000,672
USR_01185,56000,7382,70000,663
USR_01186,8000,349,363000,685
USR_01187,17000,9672,252000,649
USR_01188,38000,3467,315000,662
USR_01189,8000,2663,40000,579
USR_01190,24000,7649,143000,536
USR_01191,5000,920,130000,571
USR_01192,12000,1387,130000,531
USR_01193,30000,9088,99000,665
USR_01194,4000,598,123000,715
USR_01195,34000,3041,321000,583
USR_01196,21000,2474,35000,720
USR_01197,38000,6959,674000,681
USR_01198,27000,1247,239000,611
USR_01199,86000,1387,157000,625
USR_01200,24000,704,336000,728
USR_01201,14000,3447,50000,487
USR_01202,24000,353,95000,727
USR_01203,37000,775,147000,712
USR_01204,23000,3720,485000,608
USR_01205,22000,9526,156000,643
USR_01206,10000,2119,233000,763
USR_01207,11000,1607,101000,558
USR_01208,5000,698,240000,637
USR_01209,126000,35505,622000,695
USR_01210,6000,2078,360000,664
USR_01211,11000,4136,152000,653
USR_01212,10000,1486,279000,777
USR_01213,53000,19191,258000,572
USR_01214,16000,8891,244000,575
USR_01215,76000,10954,396000,474
USR_01216,11000,4112,393000,574
USR_01217,29000,10048,147000,603
USR_01218,9000,910,271000,672
USR_01219,188000,50586,119000,717
USR_01220,6000,1876,77000,582
USR_01221,30000,3019,131000,640
USR_01222,41000,10636,153000,747
USR_01223,33000,2920,43000,636
USR_01224,18000,5452,323000,686
USR_01225,19000,10386,17000,728
USR_01226,23000,9022,1428000,584
USR_01227,19000,4651,541000,570
USR_01228,57000,2224,132000,763
USR_01229,200000,27150,163000,690
USR_01230,12000,3091,207000,557
USR_01231,5000,722,101000,576
USR_01232,20000,4502,189000,635
USR_01233,290000,147241,145000,747
USR_01234,9000,2725,150000,718
USR_01235,113000,5070,188000,724
USR_01236,117000,56572,56000,619
USR_01237,12000,2204,167000,649
USR_01238,38000,2377,185000,594
USR_01239,112000,14721,180000,620
USR_01240,15000,434,136000,571
USR_01241,17000,1049,404000,588
USR_01242,12000,2812,122000,599
USR_01243,7000,2240,195000,639
USR_01244,11000,3932,459000,679
USR_01245,6000,323,152000,766
USR_01246,22000,6055,193000,624
USR_01247,10000,1832,150000,691
USR_01248,27000,2987,437000,637
USR_01249,4000,670,132000,717
USR_01250,30000,4795,454000,562
USR_01251,50000,12715,149000,612
USR_01252,2000,177,81000,696
USR_01253,32000,14355,280000,690
USR_01254,75000,9869,127000,691
USR_01255,6000,1179,267000,748
USR_01256,117000,39435,18000,528
USR_01257,33000,11703,163000,562
USR_01258,10000,4184,112000,689
USR_01259,20000,2910,69000,706
USR_01260,38000,23768,104000,695
USR_01261,23000,8216,102000,839
USR_01262,37000,10560,156000,585
USR_01263,8000,5663,54000,675
USR_01264,26000,2188,209000,645
USR_01265,5000,2792,485000,693
USR_01266,19000,4274,203000,676
USR_01267,8000,1730,310000,613
USR_01268,10000,1254,390000,677
USR_01269,75000,15420,437000,655
USR_01270,65000,5202,726000,658
USR_01271,40000,20321,109000,729
USR_01272,7000,1078,91000,823
USR_01273,16000,1966,304000,516
USR_01274,74000,38232,286000,740
USR_01275,25000,8491,302000,694
USR_01276,223000,17603,737000,598
USR_01277,32000,7822,164000,624
USR_01278,26000,671,228000,711
USR_01279,16000,5644,74000,653
USR_01280,25000,5547,898000,646
USR_01281,18000,14331,124000,601
USR_01282,44000,11999,127000,596
USR_01283,57000,19136,123000,582
USR_01284,10000,1902,97000,614
USR_01285,5000,1860,90000,641
USR_01286,3000,729,107000,674
USR_01287,36000,17382,54000,592
USR_01288,7000,2328,86000,702
USR_01289,2000,572,773000,586
USR_01290,32000,6631,293000,703
USR_01291,266000,13770,341000,589
USR_01292,21000,9703,417000,791
USR_01293,50000,12364,705000,695
USR_01294,23000,7424,39000,708
USR_01295,19000,264,60000,637
USR_01296,55000,19929,85000,692
USR_01297,16000,5923,111000,562
USR_01298,28000,10938,127000,581
USR_01299,30000,2357,113000,628
USR_01300,11000,1271,193000,756
USR_01301,59000,18321,167000,720
USR_01302,18000,9866,91000,493
USR_01303,10000,199,28000,580
USR_01304,37000,3976,73000,643
USR_01305,8000,1301,104000,737
USR_01306,22000,9194,133000,667
USR_01307,21000,7091,65000,472
USR_01308,65000,19547,109000,567
USR_01309,35000,14582,65000,700
USR_01310,21000,8858,147000,664
USR_01311,49000,5352,68000,659
USR_01312,88000,18262,82000,727
USR_01313,38000,17524,57000,625
USR_01314,22000,6448,143000,698
USR_01315,5000,1291,81000,764
USR_01316,7000,3410,336000,665
USR_01317,16000,3255,225000,587
USR_01318,11000,1752,153000,620
USR_01319,18000,3043,85000,586
USR_01320,23000,251,220000,493
USR_01321,37000,13036,282000,594
USR_01322,20000,2889,182000,694
USR_01323,35000,1478,587000,650
USR_01324,23000,6059,235000,745
USR_01325,3000,480,338000,660
USR_01326,8000,1445,181000,711
USR_01327,19000,895,279000,526
USR_01328,6000,2194,86000,619
USR_01329,40000,1224,112000,631
USR_01330,101000,63857,215000,592
USR_01331,74000,9529,213000,756
USR_01332,17000,10076,244000,514
USR_01333,97000,17060,392000,642
USR_01334,25000,7047,52000,729
USR_01335,15000,376,74000,703
USR_01336,11000,6743,195000,623
USR_01337,16000,781,91000,586
USR_01338,14000,4778,2427000,726
USR_01339,26000,14958,245000,613
USR_01340,25000,6655,152000,591
USR_01341,22000,11371,107000,720
USR_01342,34000,22109,110000,671
USR_01343,72000,36743,166000,625
USR_01344,56000,29338,178000,672
USR_01345,4000,994,112000,681
USR_01346,1000,101,130000,646
USR_01347,56000,7393,477000,660
USR_01348,5000,891,492000,498
USR_01349,17000,6606,199000,642
USR_01350,6000,1253,55000,605
USR_01351,3000,681,250000,594
USR_01352,37000,1850,564000,602
USR_01353,47000,7624,486000,615
USR_01354,12000,2730,292000,629
USR_01355,1000,177,507000,661
USR_01356,12000,2486,169000,598
USR_01357,32000,1686,269000,686
USR_01358,5000,2120,94000,701
USR_01359,26000,3779,205000,700
USR_01360,21000,4561,471000,715
USR_01361,39000,3375,101000,610
USR_01362,24000,1046,81000,631
USR_01363,8000,1792,175000,667
USR_01364,72000,42549,135000,620
USR_01365,18000,2812,273000,568
USR_01366,21000,6142,113000,614
USR_01367,8000,2797,643000,764
USR_01368,14000,6332,58000,597
USR_01369,9000,4000,443000,594
USR_01370,18000,9951,88000,611
USR_01371,121000,25353,38000,688
USR_01372,5000,2354,196000,674
USR_01373,4000,1324,132000,699
USR_01374,95000,28366,66000,827
USR_01375,17000,5666,42000,707
USR_01376,11000,1927,161000,712
USR_01377,62000,28662,355000,850
USR_01378,12000,2602,259000,684
USR_01379,136000,40585,170000,622
USR_01380,43000,16361,238000,628
USR_01381,13000,1413,159000,723
USR_01382,190000,44074,51000,562
USR_01383,12000,777,52000,513
USR_01384,46000,25762,138000,592
USR_01385,29000,869,143000,707
USR_01386,80000,7041,321000,691
USR_01387,104000,23717,298000,638
USR_01388,22000,9849,264000,724
USR_01389,10000,1571,130000,692
USR_01390,34000,6744,53000,674
USR_01391,11000,561,226000,648
USR_01392,164000,24828,247000,712
USR_01393,25000,6588,24000,702
USR_01394,15000,7866,83000,630
USR_01395,26000,2274,93000,706
USR_01396,5000,4124,178000,604
USR_01397,8000,2404,85000,666
USR_01398,73000,11186,157000,678
USR_01399,11000,4263,137000,626
USR_01400,7000,1889,143000,659
USR_01401,37000,12925,91000,692
USR_01402,72000,24590,97000,574
USR_01403,45000,24862,68000,662
USR_01404,59000,15623,220000,805
USR_01405,10000,3360,257000,592
USR_01406,5000,532,87000,722
USR_01407,98000,26526,549000,643
USR_01408,15000,3841,126000,732
USR_01409,17000,9252,553000,599
USR_01410,83000,12890,97000,650
USR_01411,38000,7534,32000,804
USR_01412,34000,10070,224000,637
USR_01413,191000,77629,198000,694
USR_01414,11000,3417,167000,691
USR_01415,55000,24441,97000,508
